State,District,Month,Cases
Tamil Nadu,TN_Coimbatore,3,1304
Tamil Nadu,TN_Coimbatore,4,6794
Tamil Nadu,TN_Coimbatore,5,14388
Tamil Nadu,TN_Coimbatore,6,15653
Tamil Nadu,TN_Coimbatore,7,7922
Tamil Nadu,TN_Coimbatore,8,4321
Tamil Nadu,TN_Coimbatore,9,2850
Tamil Nadu,TN_Coimbatore,10,1744
Tamil Nadu,TN_Coimbatore,11,1316
Tamil Nadu,TN_Coimbatore,12,8399
Tamil Nadu,TN_Coimbatore,13,44366
Tamil Nadu,TN_Coimbatore,14,96036
Tamil Nadu,TN_Coimbatore,15,20620
Tamil Nadu,TN_Coimbatore,16,6686
Tamil Nadu,TN_Coimbatore,17,0
Tamil Nadu,TN_Cuddalore,1,413
Tamil Nadu,TN_Cuddalore,2,120
Tamil Nadu,TN_Cuddalore,3,1032
Tamil Nadu,TN_Cuddalore,4,4600
Tamil Nadu,TN_Cuddalore,5,10402
Tamil Nadu,TN_Cuddalore,6,5473
Tamil Nadu,TN_Cuddalore,7,1742
Tamil Nadu,TN_Cuddalore,8,663
Tamil Nadu,TN_Cuddalore,9,381
Tamil Nadu,TN_Cuddalore,10,241
Tamil Nadu,TN_Cuddalore,11,210
Tamil Nadu,TN_Cuddalore,12,1700
Tamil Nadu,TN_Cuddalore,13,9507
Tamil Nadu,TN_Cuddalore,14,18677
Tamil Nadu,TN_Cuddalore,15,4019
Tamil Nadu,TN_Cuddalore,16,2254
Tamil Nadu,TN_Cuddalore,17,0
Tamil Nadu,TN_Dharmapuri,1,7
Tamil Nadu,TN_Dharmapuri,2,22
Tamil Nadu,TN_Dharmapuri,3,403
Tamil Nadu,TN_Dharmapuri,4,944
Tamil Nadu,TN_Dharmapuri,5,1147
Tamil Nadu,TN_Dharmapuri,6,2763
Tamil Nadu,TN_Dharmapuri,7,983
Tamil Nadu,TN_Dharmapuri,8,389
Tamil Nadu,TN_Dharmapuri,9,269
Tamil Nadu,TN_Dharmapuri,10,106
Tamil Nadu,TN_Dharmapuri,11,47
Tamil Nadu,TN_Dharmapuri,12,616
Tamil Nadu,TN_Dharmapuri,13,5480
Tamil Nadu,TN_Dharmapuri,14,9817
Tamil Nadu,TN_Dharmapuri,15,2953
Tamil Nadu,TN_Dharmapuri,16,947
Tamil Nadu,TN_Dharmapuri,17,0
Tamil Nadu,TN_Dindigul,1,112
Tamil Nadu,TN_Dindigul,2,106
Tamil Nadu,TN_Dindigul,3,767
Tamil Nadu,TN_Dindigul,4,3578
Tamil Nadu,TN_Dindigul,5,3416
Tamil Nadu,TN_Dindigul,6,1506
Tamil Nadu,TN_Dindigul,7,591
Tamil Nadu,TN_Dindigul,8,588
Tamil Nadu,TN_Dindigul,9,469
Tamil Nadu,TN_Dindigul,10,266
Tamil Nadu,TN_Dindigul,11,234
Tamil Nadu,TN_Dindigul,12,1132
Tamil Nadu,TN_Dindigul,13,7336
Tamil Nadu,TN_Dindigul,14,10389
Tamil Nadu,TN_Dindigul,15,1500
Tamil Nadu,TN_Dindigul,16,460
Tamil Nadu,TN_Dindigul,17,0
Tamil Nadu,TN_Erode,1,70
Tamil Nadu,TN_Erode,2,19
Tamil Nadu,TN_Erode,3,401
Tamil Nadu,TN_Erode,4,1050
Tamil Nadu,TN_Erode,5,3334
Tamil Nadu,TN_Erode,6,3980
Tamil Nadu,TN_Erode,7,2895
Tamil Nadu,TN_Erode,8,1545
Tamil Nadu,TN_Erode,9,954
Tamil Nadu,TN_Erode,10,571
Tamil Nadu,TN_Erode,11,364
Tamil Nadu,TN_Erode,12,1316
Tamil Nadu,TN_Erode,13,14742
Tamil Nadu,TN_Erode,14,46520
Tamil Nadu,TN_Erode,15,13967
Tamil Nadu,TN_Erode,16,4615
Tamil Nadu,TN_Erode,17,0
Tamil Nadu,TN_Kallakurichi,1,61
Tamil Nadu,TN_Kallakurichi,2,292
Tamil Nadu,TN_Kallakurichi,3,1567
Tamil Nadu,TN_Kallakurichi,4,2872
Tamil Nadu,TN_Kallakurichi,5,3243
Tamil Nadu,TN_Kallakurichi,6,1770
Tamil Nadu,TN_Kallakurichi,7,714
Tamil Nadu,TN_Kallakurichi,8,230
Tamil Nadu,TN_Kallakurichi,9,146
Tamil Nadu,TN_Kallakurichi,10,126
Tamil Nadu,TN_Kallakurichi,11,40
Tamil Nadu,TN_Kallakurichi,12,367
Tamil Nadu,TN_Kallakurichi,13,3767
Tamil Nadu,TN_Kallakurichi,14,9884
Tamil Nadu,TN_Kallakurichi,15,3336
Tamil Nadu,TN_Kallakurichi,16,1401
Tamil Nadu,TN_Kallakurichi,17,0
Tamil Nadu,TN_Kancheepuram,1,164
Tamil Nadu,TN_Kancheepuram,2,545
Tamil Nadu,TN_Kancheepuram,3,3382
Tamil Nadu,TN_Kancheepuram,4,9318
Tamil Nadu,TN_Kancheepuram,5,6161
Tamil Nadu,TN_Kancheepuram,6,4387
Tamil Nadu,TN_Kancheepuram,7,2743
Tamil Nadu,TN_Kancheepuram,8,1483
Tamil Nadu,TN_Kancheepuram,9,835
Tamil Nadu,TN_Kancheepuram,10,361
Tamil Nadu,TN_Kancheepuram,11,416
Tamil Nadu,TN_Kancheepuram,12,2747
Tamil Nadu,TN_Kancheepuram,13,15482
Tamil Nadu,TN_Kancheepuram,14,20412
Tamil Nadu,TN_Kancheepuram,15,2611
Tamil Nadu,TN_Kancheepuram,16,1258
Tamil Nadu,TN_Kancheepuram,17,0
Tamil Nadu,TN_Kanyakumari,1,31
Tamil Nadu,TN_Kanyakumari,2,120
Tamil Nadu,TN_Kanyakumari,3,1547
Tamil Nadu,TN_Kanyakumari,4,5565
Tamil Nadu,TN_Kanyakumari,5,3916
Tamil Nadu,TN_Kanyakumari,6,2915
Tamil Nadu,TN_Kanyakumari,7,1376
Tamil Nadu,TN_Kanyakumari,8,644
Tamil Nadu,TN_Kanyakumari,9,596
Tamil Nadu,TN_Kanyakumari,10,338
Tamil Nadu,TN_Kanyakumari,11,243
Tamil Nadu,TN_Kanyakumari,12,1148
Tamil Nadu,TN_Kanyakumari,13,12163
Tamil Nadu,TN_Kanyakumari,14,26222
Tamil Nadu,TN_Kanyakumari,15,2889
Tamil Nadu,TN_Kanyakumari,16,988
Tamil Nadu,TN_Kanyakumari,17,0
Tamil Nadu,TN_Karur,1,56
Tamil Nadu,TN_Karur,2,38
Tamil Nadu,TN_Karur,3,113
Tamil Nadu,TN_Karur,4,732
Tamil Nadu,TN_Karur,5,1281
Tamil Nadu,TN_Karur,6,1446
Tamil Nadu,TN_Karur,7,875
Tamil Nadu,TN_Karur,8,454
Tamil Nadu,TN_Karur,9,316
Tamil Nadu,TN_Karur,10,154
Tamil Nadu,TN_Karur,11,68
Tamil Nadu,TN_Karur,12,469
Tamil Nadu,TN_Karur,13,5087
Tamil Nadu,TN_Karur,14,9577
Tamil Nadu,TN_Karur,15,1748
Tamil Nadu,TN_Karur,16,486
Tamil Nadu,TN_Karur,17,0
Tamil Nadu,TN_Krishnagiri,1,22
Tamil Nadu,TN_Krishnagiri,2,51
Tamil Nadu,TN_Krishnagiri,3,489
Tamil Nadu,TN_Krishnagiri,4,1258
Tamil Nadu,TN_Krishnagiri,5,2182
Tamil Nadu,TN_Krishnagiri,6,2279
Tamil Nadu,TN_Krishnagiri,7,996
Tamil Nadu,TN_Krishnagiri,8,499
Tamil Nadu,TN_Krishnagiri,9,269
Tamil Nadu,TN_Krishnagiri,10,110
Tamil Nadu,TN_Krishnagiri,11,163
Tamil Nadu,TN_Krishnagiri,12,3362
Tamil Nadu,TN_Krishnagiri,13,16379
Tamil Nadu,TN_Krishnagiri,14,10988
Tamil Nadu,TN_Krishnagiri,15,2060
Tamil Nadu,TN_Krishnagiri,16,617
Tamil Nadu,TN_Krishnagiri,17,0
Tamil Nadu,TN_Madurai,1,132
Tamil Nadu,TN_Madurai,2,298
Tamil Nadu,TN_Madurai,3,6564
Tamil Nadu,TN_Madurai,4,5571
Tamil Nadu,TN_Madurai,5,2833
Tamil Nadu,TN_Madurai,6,2316
Tamil Nadu,TN_Madurai,7,1573
Tamil Nadu,TN_Madurai,8,859
Tamil Nadu,TN_Madurai,9,632
Tamil Nadu,TN_Madurai,10,383
Tamil Nadu,TN_Madurai,11,209
Tamil Nadu,TN_Madurai,12,2285
Tamil Nadu,TN_Madurai,13,21187
Tamil Nadu,TN_Madurai,14,25483
Tamil Nadu,TN_Madurai,15,2772
Tamil Nadu,TN_Madurai,16,699
Tamil Nadu,TN_Madurai,17,0
Tamil Nadu,TN_Nagapattinam,1,47
Tamil Nadu,TN_Nagapattinam,2,66
Tamil Nadu,TN_Nagapattinam,3,1477
Tamil Nadu,TN_Nagapattinam,4,1150
Tamil Nadu,TN_Nagapattinam,5,2779
Tamil Nadu,TN_Nagapattinam,6,1796
Tamil Nadu,TN_Nagapattinam,7,1210
Tamil Nadu,TN_Nagapattinam,8,675
Tamil Nadu,TN_Nagapattinam,9,427
Tamil Nadu,TN_Nagapattinam,10,235
Tamil Nadu,TN_Nagapattinam,11,155
Tamil Nadu,TN_Nagapattinam,12,1882
Tamil Nadu,TN_Nagapattinam,13,7449
Tamil Nadu,TN_Nagapattinam,14,17952
Tamil Nadu,TN_Nagapattinam,15,2487
Tamil Nadu,TN_Nagapattinam,16,948
Tamil Nadu,TN_Nagapattinam,17,0
Tamil Nadu,TN_Namakkal,1,77
Tamil Nadu,TN_Namakkal,2,15
Tamil Nadu,TN_Namakkal,3,502
Tamil Nadu,TN_Namakkal,4,941
Tamil Nadu,TN_Namakkal,5,2318
Tamil Nadu,TN_Namakkal,6,4103
Tamil Nadu,TN_Namakkal,7,2292
Tamil Nadu,TN_Namakkal,8,957
Tamil Nadu,TN_Namakkal,9,622
Tamil Nadu,TN_Namakkal,10,297
Tamil Nadu,TN_Namakkal,11,144
Tamil Nadu,TN_Namakkal,12,863
Tamil Nadu,TN_Namakkal,13,8207
Tamil Nadu,TN_Namakkal,14,19496
Tamil Nadu,TN_Namakkal,15,5762
Tamil Nadu,TN_Namakkal,16,1733
Tamil Nadu,TN_Namakkal,17,0
Tamil Nadu,TN_Nilgiris,1,15
Tamil Nadu,TN_Nilgiris,2,3
Tamil Nadu,TN_Nilgiris,3,261
Tamil Nadu,TN_Nilgiris,4,821
Tamil Nadu,TN_Nilgiris,5,1501
Tamil Nadu,TN_Nilgiris,6,3284
Tamil Nadu,TN_Nilgiris,7,1362
Tamil Nadu,TN_Nilgiris,8,593
Tamil Nadu,TN_Nilgiris,9,408
Tamil Nadu,TN_Nilgiris,10,186
Tamil Nadu,TN_Nilgiris,11,165
Tamil Nadu,TN_Nilgiris,12,585
Tamil Nadu,TN_Nilgiris,13,2979
Tamil Nadu,TN_Nilgiris,14,13933
Tamil Nadu,TN_Nilgiris,15,3687
Tamil Nadu,TN_Nilgiris,16,1564
Tamil Nadu,TN_Nilgiris,17,0
Tamil Nadu,TN_Perambalur,1,142
Tamil Nadu,TN_Perambalur,2,14
Tamil Nadu,TN_Perambalur,3,94
Tamil Nadu,TN_Perambalur,4,685
Tamil Nadu,TN_Perambalur,5,692
Tamil Nadu,TN_Perambalur,6,458
Tamil Nadu,TN_Perambalur,7,213
Tamil Nadu,TN_Perambalur,8,59
Tamil Nadu,TN_Perambalur,9,59
Tamil Nadu,TN_Perambalur,10,43
Tamil Nadu,TN_Perambalur,11,26
Tamil Nadu,TN_Perambalur,12,62
Tamil Nadu,TN_Perambalur,13,1869
Tamil Nadu,TN_Perambalur,14,6208
Tamil Nadu,TN_Perambalur,15,880
Tamil Nadu,TN_Perambalur,16,284
Tamil Nadu,TN_Perambalur,17,0
Tamil Nadu,TN_Pudukkottai,1,6
Tamil Nadu,TN_Pudukkottai,2,48
Tamil Nadu,TN_Pudukkottai,3,715
Tamil Nadu,TN_Pudukkottai,4,3089
Tamil Nadu,TN_Pudukkottai,5,3707
Tamil Nadu,TN_Pudukkottai,6,2523
Tamil Nadu,TN_Pudukkottai,7,875
Tamil Nadu,TN_Pudukkottai,8,356
Tamil Nadu,TN_Pudukkottai,9,207
Tamil Nadu,TN_Pudukkottai,10,128
Tamil Nadu,TN_Pudukkottai,11,92
Tamil Nadu,TN_Pudukkottai,12,594
Tamil Nadu,TN_Pudukkottai,13,4243
Tamil Nadu,TN_Pudukkottai,14,9168
Tamil Nadu,TN_Pudukkottai,15,1947
Tamil Nadu,TN_Pudukkottai,16,960
Tamil Nadu,TN_Pudukkottai,17,0
Tamil Nadu,TN_Ramanathapuram,1,31
Tamil Nadu,TN_Ramanathapuram,2,127
Tamil Nadu,TN_Ramanathapuram,3,1814
Tamil Nadu,TN_Ramanathapuram,4,1942
Tamil Nadu,TN_Ramanathapuram,5,1309
Tamil Nadu,TN_Ramanathapuram,6,590
Tamil Nadu,TN_Ramanathapuram,7,323
Tamil Nadu,TN_Ramanathapuram,8,143
Tamil Nadu,TN_Ramanathapuram,9,117
Tamil Nadu,TN_Ramanathapuram,10,60
Tamil Nadu,TN_Ramanathapuram,11,62
Tamil Nadu,TN_Ramanathapuram,12,347
Tamil Nadu,TN_Ramanathapuram,13,4695
Tamil Nadu,TN_Ramanathapuram,14,7359
Tamil Nadu,TN_Ramanathapuram,15,945
Tamil Nadu,TN_Ramanathapuram,16,283
Tamil Nadu,TN_Ramanathapuram,17,0
Tamil Nadu,TN_Salem,1,35
Tamil Nadu,TN_Salem,2,235
Tamil Nadu,TN_Salem,3,1827
Tamil Nadu,TN_Salem,4,3511
Tamil Nadu,TN_Salem,5,9237
Tamil Nadu,TN_Salem,6,9421
Tamil Nadu,TN_Salem,7,4511
Tamil Nadu,TN_Salem,8,2125
Tamil Nadu,TN_Salem,9,1260
Tamil Nadu,TN_Salem,10,487
Tamil Nadu,TN_Salem,11,323
Tamil Nadu,TN_Salem,12,2040
Tamil Nadu,TN_Salem,13,15232
Tamil Nadu,TN_Salem,14,29976
Tamil Nadu,TN_Salem,15,11222
Tamil Nadu,TN_Salem,16,3317
Tamil Nadu,TN_Salem,17,0
Tamil Nadu,TN_Sivaganga,1,13
Tamil Nadu,TN_Sivaganga,2,79
Tamil Nadu,TN_Sivaganga,3,1095
Tamil Nadu,TN_Sivaganga,4,2268
Tamil Nadu,TN_Sivaganga,5,1286
Tamil Nadu,TN_Sivaganga,6,1000
Tamil Nadu,TN_Sivaganga,7,581
Tamil Nadu,TN_Sivaganga,8,284
Tamil Nadu,TN_Sivaganga,9,178
Tamil Nadu,TN_Sivaganga,10,159
Tamil Nadu,TN_Sivaganga,11,150
Tamil Nadu,TN_Sivaganga,12,641
Tamil Nadu,TN_Sivaganga,13,3278
Tamil Nadu,TN_Sivaganga,14,5669
Tamil Nadu,TN_Sivaganga,15,1944
Tamil Nadu,TN_Sivaganga,16,712
Tamil Nadu,TN_Sivaganga,17,0
Tamil Nadu,TN_Thanjavur,1,70
Tamil Nadu,TN_Thanjavur,2,85
Tamil Nadu,TN_Thanjavur,3,583
Tamil Nadu,TN_Thanjavur,4,3914
Tamil Nadu,TN_Thanjavur,5,3814
Tamil Nadu,TN_Thanjavur,6,5618
Tamil Nadu,TN_Thanjavur,7,1901
Tamil Nadu,TN_Thanjavur,8,761
Tamil Nadu,TN_Thanjavur,9,714
Tamil Nadu,TN_Thanjavur,10,440
Tamil Nadu,TN_Thanjavur,11,488
Tamil Nadu,TN_Thanjavur,12,3271
Tamil Nadu,TN_Thanjavur,13,11244
Tamil Nadu,TN_Thanjavur,14,25519
Tamil Nadu,TN_Thanjavur,15,7680
Tamil Nadu,TN_Thanjavur,16,3197
Tamil Nadu,TN_Thanjavur,17,0
Tamil Nadu,TN_Theni,1,72
Tamil Nadu,TN_Theni,2,83
Tamil Nadu,TN_Theni,3,1770
Tamil Nadu,TN_Theni,4,7573
Tamil Nadu,TN_Theni,5,4344
Tamil Nadu,TN_Theni,6,1966
Tamil Nadu,TN_Theni,7,629
Tamil Nadu,TN_Theni,8,308
Tamil Nadu,TN_Theni,9,256
Tamil Nadu,TN_Theni,10,139
Tamil Nadu,TN_Theni,11,68
Tamil Nadu,TN_Theni,12,462
Tamil Nadu,TN_Theni,13,8314
Tamil Nadu,TN_Theni,14,14936
Tamil Nadu,TN_Theni,15,2131
Tamil Nadu,TN_Theni,16,372
Tamil Nadu,TN_Theni,17,0
Tamil Nadu,TN_Thiruvallur,1,495
Tamil Nadu,TN_Thiruvallur,2,1370
Tamil Nadu,TN_Thiruvallur,3,5427
Tamil Nadu,TN_Thiruvallur,4,11666
Tamil Nadu,TN_Thiruvallur,5,9662
Tamil Nadu,TN_Thiruvallur,6,6722
Tamil Nadu,TN_Thiruvallur,7,4183
Tamil Nadu,TN_Thiruvallur,8,2298
Tamil Nadu,TN_Thiruvallur,9,1319
Tamil Nadu,TN_Thiruvallur,10,727
Tamil Nadu,TN_Thiruvallur,11,776
Tamil Nadu,TN_Thiruvallur,12,4578
Tamil Nadu,TN_Thiruvallur,13,28287
Tamil Nadu,TN_Thiruvallur,14,30554
Tamil Nadu,TN_Thiruvallur,15,4211
Tamil Nadu,TN_Thiruvallur,16,2409
Tamil Nadu,TN_Thiruvallur,17,0
Tamil Nadu,TN_Thiruvarur,1,33
Tamil Nadu,TN_Thiruvarur,2,96
Tamil Nadu,TN_Thiruvarur,3,658
Tamil Nadu,TN_Thiruvarur,4,1416
Tamil Nadu,TN_Thiruvarur,5,3207
Tamil Nadu,TN_Thiruvarur,6,3294
Tamil Nadu,TN_Thiruvarur,7,1413
Tamil Nadu,TN_Thiruvarur,8,579
Tamil Nadu,TN_Thiruvarur,9,360
Tamil Nadu,TN_Thiruvarur,10,221
Tamil Nadu,TN_Thiruvarur,11,191
Tamil Nadu,TN_Thiruvarur,12,1656
Tamil Nadu,TN_Thiruvarur,13,5883
Tamil Nadu,TN_Thiruvarur,14,16230
Tamil Nadu,TN_Thiruvarur,15,2184
Tamil Nadu,TN_Thiruvarur,16,1117
Tamil Nadu,TN_Thiruvarur,17,0
Tamil Nadu,TN_Thoothukkudi,1,38
Tamil Nadu,TN_Thoothukkudi,2,423
Tamil Nadu,TN_Thoothukkudi,3,2099
Tamil Nadu,TN_Thoothukkudi,4,7293
Tamil Nadu,TN_Thoothukkudi,5,2584
Tamil Nadu,TN_Thoothukkudi,6,1908
Tamil Nadu,TN_Thoothukkudi,7,1170
Tamil Nadu,TN_Thoothukkudi,8,431
Tamil Nadu,TN_Thoothukkudi,9,305
Tamil Nadu,TN_Thoothukkudi,10,127
Tamil Nadu,TN_Thoothukkudi,11,77
Tamil Nadu,TN_Thoothukkudi,12,1178
Tamil Nadu,TN_Thoothukkudi,13,15953
Tamil Nadu,TN_Thoothukkudi,14,19094
Tamil Nadu,TN_Thoothukkudi,15,2194
Tamil Nadu,TN_Thoothukkudi,16,542
Tamil Nadu,TN_Thoothukkudi,17,0
Tamil Nadu,TN_Tiruchirappalli,1,67
Tamil Nadu,TN_Tiruchirappalli,2,96
Tamil Nadu,TN_Tiruchirappalli,3,1552
Tamil Nadu,TN_Tiruchirappalli,4,3939
Tamil Nadu,TN_Tiruchirappalli,5,3260
Tamil Nadu,TN_Tiruchirappalli,6,2654
Tamil Nadu,TN_Tiruchirappalli,7,1448
Tamil Nadu,TN_Tiruchirappalli,8,746
Tamil Nadu,TN_Tiruchirappalli,9,691
Tamil Nadu,TN_Tiruchirappalli,10,413
Tamil Nadu,TN_Tiruchirappalli,11,267
Tamil Nadu,TN_Tiruchirappalli,12,2605
Tamil Nadu,TN_Tiruchirappalli,13,16425
Tamil Nadu,TN_Tiruchirappalli,14,31266
Tamil Nadu,TN_Tiruchirappalli,15,5786
Tamil Nadu,TN_Tiruchirappalli,16,2213
Tamil Nadu,TN_Tiruchirappalli,17,0
Tamil Nadu,TN_Tirunelveli,1,114
Tamil Nadu,TN_Tirunelveli,2,356
Tamil Nadu,TN_Tirunelveli,3,1471
Tamil Nadu,TN_Tirunelveli,4,5294
Tamil Nadu,TN_Tirunelveli,5,3963
Tamil Nadu,TN_Tirunelveli,6,2488
Tamil Nadu,TN_Tirunelveli,7,902
Tamil Nadu,TN_Tirunelveli,8,473
Tamil Nadu,TN_Tirunelveli,9,390
Tamil Nadu,TN_Tirunelveli,10,237
Tamil Nadu,TN_Tirunelveli,11,146
Tamil Nadu,TN_Tirunelveli,12,1626
Tamil Nadu,TN_Tirunelveli,13,17061
Tamil Nadu,TN_Tirunelveli,14,12159
Tamil Nadu,TN_Tirunelveli,15,1762
Tamil Nadu,TN_Tirunelveli,16,713
Tamil Nadu,TN_Tirunelveli,17,0
Tamil Nadu,TN_Tiruppur,1,114
Tamil Nadu,TN_Tiruppur,2,2
Tamil Nadu,TN_Tiruppur,3,263
Tamil Nadu,TN_Tiruppur,4,1112
Tamil Nadu,TN_Tiruppur,5,3507
Tamil Nadu,TN_Tiruppur,6,5599
Tamil Nadu,TN_Tiruppur,7,3687
Tamil Nadu,TN_Tiruppur,8,2029
Tamil Nadu,TN_Tiruppur,9,1226
Tamil Nadu,TN_Tiruppur,10,661
Tamil Nadu,TN_Tiruppur,11,512
Tamil Nadu,TN_Tiruppur,12,2545
Tamil Nadu,TN_Tiruppur,13,13464
Tamil Nadu,TN_Tiruppur,14,40708
Tamil Nadu,TN_Tiruppur,15,10675
Tamil Nadu,TN_Tiruppur,16,2985
Tamil Nadu,TN_Tiruppur,17,0
Tamil Nadu,TN_Tiruvannamalai,1,136
Tamil Nadu,TN_Tiruvannamalai,2,535
Tamil Nadu,TN_Tiruvannamalai,3,2553
Tamil Nadu,TN_Tiruvannamalai,4,5290
Tamil Nadu,TN_Tiruvannamalai,5,4782
Tamil Nadu,TN_Tiruvannamalai,6,3492
Tamil Nadu,TN_Tiruvannamalai,7,1440
Tamil Nadu,TN_Tiruvannamalai,8,691
Tamil Nadu,TN_Tiruvannamalai,9,353
Tamil Nadu,TN_Tiruvannamalai,10,154
Tamil Nadu,TN_Tiruvannamalai,11,123
Tamil Nadu,TN_Tiruvannamalai,12,891
Tamil Nadu,TN_Tiruvannamalai,13,9182
Tamil Nadu,TN_Tiruvannamalai,14,16884
Tamil Nadu,TN_Tiruvannamalai,15,4430
Tamil Nadu,TN_Tiruvannamalai,16,1788
Tamil Nadu,TN_Tiruvannamalai,17,0
Tamil Nadu,TN_Vellore,1,42
Tamil Nadu,TN_Vellore,2,165
Tamil Nadu,TN_Vellore,3,2946
Tamil Nadu,TN_Vellore,4,4980
Tamil Nadu,TN_Vellore,5,4687
Tamil Nadu,TN_Vellore,6,3850
Tamil Nadu,TN_Vellore,7,2066
Tamil Nadu,TN_Vellore,8,1149
Tamil Nadu,TN_Vellore,9,689
Tamil Nadu,TN_Vellore,10,359
Tamil Nadu,TN_Vellore,11,259
Tamil Nadu,TN_Vellore,12,1357
Tamil Nadu,TN_Vellore,13,11755
Tamil Nadu,TN_Vellore,14,11379
Tamil Nadu,TN_Vellore,15,1878
Tamil Nadu,TN_Vellore,16,941
Tamil Nadu,TN_Vellore,17,0
Tamil Nadu,TN_Viluppuram,1,323
Tamil Nadu,TN_Viluppuram,2,153
Tamil Nadu,TN_Viluppuram,3,1286
Tamil Nadu,TN_Viluppuram,4,3310
Tamil Nadu,TN_Viluppuram,5,4538
Tamil Nadu,TN_Viluppuram,6,3221
Tamil Nadu,TN_Viluppuram,7,1480
Tamil Nadu,TN_Viluppuram,8,524
Tamil Nadu,TN_Viluppuram,9,302
Tamil Nadu,TN_Viluppuram,10,132
Tamil Nadu,TN_Viluppuram,11,76
Tamil Nadu,TN_Viluppuram,12,819
Tamil Nadu,TN_Viluppuram,13,8957
Tamil Nadu,TN_Viluppuram,14,15522
Tamil Nadu,TN_Viluppuram,15,2657
Tamil Nadu,TN_Viluppuram,16,1019
Tamil Nadu,TN_Viluppuram,17,0
Tamil Nadu,TN_Virudhunagar,1,52
Tamil Nadu,TN_Virudhunagar,2,162
Tamil Nadu,TN_Virudhunagar,3,2376
Tamil Nadu,TN_Virudhunagar,4,8511
Tamil Nadu,TN_Virudhunagar,5,2788
Tamil Nadu,TN_Virudhunagar,6,1247
Tamil Nadu,TN_Virudhunagar,7,695
Tamil Nadu,TN_Virudhunagar,8,465
Tamil Nadu,TN_Virudhunagar,9,343
Tamil Nadu,TN_Virudhunagar,10,143
Tamil Nadu,TN_Virudhunagar,11,105
Tamil Nadu,TN_Virudhunagar,12,617
Tamil Nadu,TN_Virudhunagar,13,7973
Tamil Nadu,TN_Virudhunagar,14,17581
Tamil Nadu,TN_Virudhunagar,15,2270
Tamil Nadu,TN_Virudhunagar,16,481
Tamil Nadu,TN_Virudhunagar,17,0
Tripura,TR_Dhalai,1,168
Tripura,TR_Dhalai,2,41
Tripura,TR_Dhalai,3,313
Tripura,TR_Dhalai,4,269
Tripura,TR_Dhalai,5,1472
Tripura,TR_Dhalai,6,908
Tripura,TR_Dhalai,7,250
Tripura,TR_Dhalai,8,46
Tripura,TR_Dhalai,9,12
Tripura,TR_Dhalai,10,0
Tripura,TR_Dhalai,11,0
Tripura,TR_Dhalai,12,29
Tripura,TR_Dhalai,13,423
Tripura,TR_Dhalai,14,1280
Tripura,TR_Dhalai,15,1251
Tripura,TR_Dhalai,16,431
Tripura,TR_Dhalai,17,0
Tripura,TR_Gomati,1,2
Tripura,TR_Gomati,2,100
Tripura,TR_Gomati,3,204
Tripura,TR_Gomati,4,827
Tripura,TR_Gomati,5,1016
Tripura,TR_Gomati,6,1337
Tripura,TR_Gomati,7,319
Tripura,TR_Gomati,8,115
Tripura,TR_Gomati,9,9
Tripura,TR_Gomati,10,1
Tripura,TR_Gomati,11,2
Tripura,TR_Gomati,12,12
Tripura,TR_Gomati,13,194
Tripura,TR_Gomati,14,1171
Tripura,TR_Gomati,15,1272
Tripura,TR_Gomati,16,1270
Tripura,TR_Gomati,17,0
Tripura,TR_Khowai,1,23
Tripura,TR_Khowai,2,57
Tripura,TR_Khowai,3,360
Tripura,TR_Khowai,4,595
Tripura,TR_Khowai,5,623
Tripura,TR_Khowai,6,105
Tripura,TR_Khowai,7,54
Tripura,TR_Khowai,8,19
Tripura,TR_Khowai,9,6
Tripura,TR_Khowai,10,1
Tripura,TR_Khowai,11,1
Tripura,TR_Khowai,12,48
Tripura,TR_Khowai,13,620
Tripura,TR_Khowai,14,1194
Tripura,TR_Khowai,15,698
Tripura,TR_Khowai,16,77
Tripura,TR_Khowai,17,0
Tripura,TR_North Tripura,1,2
Tripura,TR_North Tripura,2,12
Tripura,TR_North Tripura,3,81
Tripura,TR_North Tripura,4,547
Tripura,TR_North Tripura,5,1029
Tripura,TR_North Tripura,6,779
Tripura,TR_North Tripura,7,200
Tripura,TR_North Tripura,8,79
Tripura,TR_North Tripura,9,28
Tripura,TR_North Tripura,10,2
Tripura,TR_North Tripura,11,0
Tripura,TR_North Tripura,12,16
Tripura,TR_North Tripura,13,537
Tripura,TR_North Tripura,14,1516
Tripura,TR_North Tripura,15,1440
Tripura,TR_North Tripura,16,670
Tripura,TR_North Tripura,17,0
Tripura,TR_Sipahijala,1,243
Tripura,TR_Sipahijala,2,356
Tripura,TR_Sipahijala,3,609
Tripura,TR_Sipahijala,4,770
Tripura,TR_Sipahijala,5,630
Tripura,TR_Sipahijala,6,152
Tripura,TR_Sipahijala,7,101
Tripura,TR_Sipahijala,8,15
Tripura,TR_Sipahijala,9,5
Tripura,TR_Sipahijala,10,4
Tripura,TR_Sipahijala,11,5
Tripura,TR_Sipahijala,12,120
Tripura,TR_Sipahijala,13,1525
Tripura,TR_Sipahijala,14,956
Tripura,TR_Sipahijala,15,597
Tripura,TR_Sipahijala,16,50
Tripura,TR_Sipahijala,17,0
Tripura,TR_South Tripura,1,68
Tripura,TR_South Tripura,2,74
Tripura,TR_South Tripura,3,232
Tripura,TR_South Tripura,4,677
Tripura,TR_South Tripura,5,1686
